customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Has_Internet_Service,gender_Female,gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_outlier,MonthlyCharges_outlier,TotalCharges_outlier
7977-HXJKU,0,0,1,0.28169014084507044,1,0,0,0,0,0,0,0,0,0.004187210166546301,0.04713522572535875,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6615-ZGEDR,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.005234012708182856,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
7033-CLAMM,0,1,1,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.010468025416365712,0.12569393526762335,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4023-RTIQM,1,1,0,0.4225352112676057,0,0,1,1,1,0,0,1,1,0.3266023929906101,0.19465102475472223,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0864-FVJNJ,0,1,1,0.8873239436619719,1,1,1,1,1,1,1,1,0,0.9855645929508318,0.898187912433225,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7356-IWLFW,0,1,1,0.6338028169014085,1,1,0,1,0,0,0,0,1,0.6364559453150352,0.4676113663230035,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
9541-PWTWO,0,0,0,0.7183098591549296,1,1,0,0,1,1,1,1,1,0.6464005694605827,0.5254704793827031,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
3967-VQOGC,0,1,1,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.05966774487328455,0.20712066119000233,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7872-RDDLZ,1,0,0,0.9295774647887325,1,1,0,1,0,0,0,0,0,0.37370850736425587,0.46212472629148027,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
9250-WYPLL,0,0,0,0.056338028169014086,1,1,0,0,0,0,0,0,0,0.5898732322122078,0.049130367555003565,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
6308-CQRBU,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,1,0,0.9426456887437323,0.9586656491443335,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2754-XBHTB,0,0,0,0.11267605633802817,1,0,0,0,0,0,1,0,1,0.6118560855865759,0.08666397322519664,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1597-LHYNC,1,0,0,0.35211267605633806,1,1,1,1,0,0,0,1,1,0.7934763265605209,0.30899759086624073,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0186-CAERR,0,0,0,0.9859154929577465,1,1,1,1,1,1,1,1,1,1.0000000000000002,1.0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
3043-SUDUA,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.007327617791455993,0.07257328405333013,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5442-BHQNG,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.535439500047106,0.014963563722336112,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2169-RRLFW,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06699536266474057,0.23305750497538494,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5872-OEQNH,0,0,0,0.8309859154929577,0,0,1,0,1,0,0,1,1,0.26431764176323425,0.3434137874276138,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
3162-KKZXO,1,0,0,0.7605633802816901,1,1,0,0,1,0,1,1,1,0.8473866574548045,0.672113403861597,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7055-VKGDA,0,0,0,0.7464788732394366,1,0,1,1,0,1,1,1,1,0.9023437908907245,0.7012923531201524,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
0754-UKWQP,0,0,0,0.014084507042253521,1,0,0,0,1,0,1,1,1,0.8023741481644316,0.022195952854798563,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8873-GLDMH,0,0,0,0.07042253521126761,1,1,0,0,0,0,0,0,1,0.5720775890043861,0.047634011182769956,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5696-JVVQY,0,1,1,0.6619718309859155,1,0,1,1,1,0,0,1,1,0.5328224936930146,0.4013975968516662,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8946-BFWSG,0,1,1,0.8732394366197184,1,1,0,0,0,0,0,0,0,0.06333155376901259,0.19377815020425265,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7493-TPUWZ,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0.6275581237111244,0.007481781861168055,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0547-HURJB,0,0,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.019365847020276578,0.026934414700205002,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8904-OPDCK,1,1,0,0.7464788732394366,0,0,0,0,0,0,0,0,1,0.06019114614410284,0.16771661005451724,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
8845-LWKGE,0,1,1,0.4084507042253521,1,0,0,0,1,1,1,0,1,0.47420155136136677,0.24515305231760662,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1577-HKTFG,0,1,0,0.4084507042253521,1,0,0,0,0,0,0,0,0,0.004710611437364565,0.07930688772838139,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8752-STIVR,0,0,0,0.04225352112676056,1,0,0,0,0,0,1,0,1,0.6259879198986695,0.035413767476195464,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0691-NIKRI,0,0,0,0.5492957746478874,1,1,0,0,1,1,1,1,1,0.9081012048697256,0.5381895085466888,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5022-JNQEQ,0,1,1,0.11267605633802817,1,0,0,0,0,1,0,0,1,0.5930136398371175,0.07830931681355897,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4558-FANTW,0,1,1,0.22535211267605634,1,0,1,0,0,1,1,0,0,0.7605020464989689,0.19390284656860543,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3249-VHRIP,0,0,0,0.8591549295774649,0,0,0,1,1,0,0,1,1,0.2554198201593234,0.3402963783187938,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
3736-BLEPA,0,0,0,0.3802816901408451,1,0,0,1,0,1,1,0,1,0.7542212312491495,0.3072518417653015,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
4701-LKOZD,0,0,0,0.971830985915493,1,1,1,1,1,1,1,1,0,0.7385191931246009,0.7915725209115803,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
6603-QWSPR,0,0,0,0.6338028169014085,1,0,0,1,1,1,1,1,1,0.8918757654743587,0.6091417398634325,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
9921-QFQUL,0,1,0,0.3098591549295775,1,1,0,0,1,0,0,1,0,0.7427064032911472,0.2525101378144219,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1929-ZCBHE,0,1,1,0.647887323943662,0,0,1,0,1,1,0,0,0,0.2208753362853165,0.22133604672622165,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4378-MYPGO,0,1,1,0.943661971830986,1,0,1,1,1,0,1,1,1,0.9007735870782695,0.8920777905799379,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
8651-ENBZX,1,0,0,0.8309859154929577,1,1,0,0,1,1,1,1,1,0.9086246061405437,0.8008000518736875,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4129-LYCOI,0,0,1,0.9295774647887325,1,1,0,1,0,1,1,1,1,0.8876885553078123,0.8753684777566625,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7798-JVXYM,0,0,0,0.18309859154929578,1,0,0,0,0,1,1,1,1,0.5281118822556502,0.11247612064622643,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8647-SDTWQ,0,1,1,0.7887323943661972,1,1,0,0,0,0,0,0,1,0.5767882004417506,0.4986607610468509,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2696-ECXKC,0,1,1,0.7605633802816901,1,1,1,0,0,0,1,1,0,0.8552376765170787,0.6769765620713563,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2081-KJSQF,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.010991426687184003,0.00012469636435280106,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
7623-TRNQN,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0.3213683802824273,0.0037408909305840276,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3323-CPBWR,0,0,0,0.3098591549295775,1,1,0,0,1,1,1,0,1,0.8133655748516159,0.25762268875288674,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
9330-IJWIO,0,0,0,0.16901408450704225,1,1,1,0,0,0,1,1,1,0.8494802625380774,0.16696843186840044,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3384-CTMSF,0,1,0,0.647887323943662,1,1,0,1,1,0,1,1,1,0.8887353578494489,0.6379466000289296,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0902-RFHOF,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,0,0.009421222874729157,0.08865911505484146,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9286-DOJGF,1,1,0,0.5211267605633804,1,1,0,0,0,0,0,0,1,0.5835924169623884,0.3553846384054827,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
6048-QBXKL,1,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.39098074930125926,0.012344940070927292,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
9661-MHUMO,1,1,1,0.0,1,0,0,0,0,1,0,0,1,0.31456416376178964,0.0037408909305840276,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7718-RXDGG,0,1,0,0.19718309859154928,1,0,0,0,0,0,0,0,1,0.5171204555684661,0.1357943407802002,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1025-FALIX,0,0,0,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.5218310670058307,0.22395467037763048,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3451-VAWLI,0,1,1,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.005234012708182856,0.08865911505484146,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3407-QGWLG,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.008897821603910866,0.006982996403756853,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1842-EZJMK,0,1,1,0.6901408450704226,1,1,0,1,0,1,1,1,0,0.8845481476829026,0.6299660327103502,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2347-WKKAE,0,1,0,0.5774647887323944,1,1,1,0,1,0,0,1,1,0.7871955113107015,0.4981619755894397,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8735-DCXNF,0,1,0,0.1267605633802817,1,0,1,0,0,1,0,0,1,0.37423190863507416,0.06845830402968771,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3214-IYUUQ,0,1,0,0.8450704225352113,1,0,1,1,0,1,0,1,0,0.7798678935192456,0.7283514641847102,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1936-UAFEH,0,0,0,0.943661971830986,1,1,1,1,0,1,1,1,0,0.9531137141600979,0.9052956052013347,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
3587-PMCOY,0,0,0,0.1267605633802817,1,0,1,0,1,0,1,1,1,0.8343016256843473,0.13030770074867698,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
8079-XRJRS,0,1,0,0.9014084507042254,1,1,1,1,1,0,0,0,0,0.7385191931246009,0.7170040950286053,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1027-LKKQQ,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.6411665567523999,0.731593569657883,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
7148-XZPHA,0,1,1,0.7605633802816901,1,0,0,1,0,1,0,0,0,0.6301751300652159,0.526093961204467,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8073-IJDCM,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.011514827958002294,0.00012469636435280106,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5309-TAIKL,0,0,0,0.08450704225352114,1,0,0,0,1,1,0,1,0,0.456405908153545,0.04975384937676757,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
6856-RAURS,0,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0.5830690156915702,0.01458947462927771,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
8778-LMWTJ,0,0,0,0.11267605633802817,1,0,1,0,0,0,0,0,1,0.5825456144207518,0.08591579503907984,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
9717-IOAAF,0,0,1,0.36619718309859156,1,1,0,0,0,0,0,0,1,0.06961236901883203,0.09589150418730391,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8884-ADFVN,1,1,0,0.08450704225352114,1,1,0,0,1,0,1,1,1,0.8662291032042627,0.08491822412425742,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2845-KDHVX,0,1,0,0.8873239436619719,1,0,0,1,1,1,0,1,1,0.5139800479435563,0.5435514522138593,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0848-SOMKO,0,0,0,0.971830985915493,0,0,1,0,1,1,0,1,0,0.3056663421578787,0.4268356551796376,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2720-WGKHP,1,0,0,0.014084507042253521,1,1,0,0,0,0,1,1,1,0.7830083011441552,0.020200811025153753,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6734-FQAJX,1,0,0,0.9295774647887325,1,0,1,1,0,1,1,1,1,0.8986799819949963,0.8918283978512322,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2869-ADAWR,0,0,0,0.619718309859155,1,1,0,1,0,0,1,0,1,0.7338085816872363,0.4984113683181453,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1535-VTJOQ,0,0,0,0.323943661971831,1,1,0,0,0,0,0,0,0,0.06228475122737595,0.0665878585643957,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6368-TZZDT,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.003140407624909719,0.00960162005516567,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0943-ZQPXH,0,1,1,0.6056338028169015,1,0,0,0,1,0,1,1,1,0.7720168744569712,0.5116291829395422,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1293-BSEUN,0,1,1,1.0,1,0,0,0,0,0,0,0,1,0.015702038124548567,0.18243078104814775,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9894-EZEWG,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0.5767882004417506,0.006858300039404051,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1302-TPUBN,0,0,0,0.9154929577464789,1,0,0,0,0,0,0,0,0,0.0015702038124548734,0.15225426087476993,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7851-FLGGQ,0,0,0,0.0,0,0,0,1,0,1,0,1,1,0.2664112468465073,0.003117409108820023,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0637-UBJRP,0,1,1,0.16901408450704225,1,0,1,0,0,0,0,1,0,0.6788514482513164,0.1341732880436138,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0940-OUQEC,0,0,0,0.1267605633802817,1,1,0,1,0,0,0,0,1,0.6437835631064913,0.09589150418730391,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2378-VTKDH,1,1,0,0.9014084507042254,1,1,0,1,1,0,1,1,1,0.8913523642035402,0.8178834537900213,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0927-CNGRH,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.00366380889572801,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8608-OZTLB,0,1,1,0.5211267605633804,1,0,1,1,1,1,1,0,0,0.5741711940876593,0.347029981993845,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
2335-GSODA,0,0,1,0.3098591549295775,0,0,1,0,1,1,0,0,0,0.2187817312020434,0.10449555332764718,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1952-DVVSW,0,1,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.009421222874729157,0.020574900118212155,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0702-PGIBZ,0,0,1,0.04225352112676056,1,1,0,1,0,0,1,1,1,0.8636120968501712,0.043020245701716316,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6656-GULJQ,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6736174355431335,0.7574057170789128,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
9853-JFZDU,0,1,0,0.47887323943661975,1,0,0,1,0,1,0,0,0,0.394121156926169,0.2296907031378593,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1963-VAUKV,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.012561630499638848,0.00012469636435280106,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3777-XROBG,0,1,1,0.8028169014084507,1,0,0,0,0,0,0,0,0,0.00366380889572801,0.13217814621396898,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6994-FGRHH,0,1,1,0.971830985915493,1,0,0,1,1,1,1,1,1,0.9101948099529987,0.9297360926144836,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
4000-VGMQP,0,1,1,0.5211267605633804,1,1,0,1,1,0,1,1,0,0.6254645186278512,0.35451176385501304,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
3999-WRNGR,0,1,1,0.8309859154929577,0,0,0,1,0,0,1,1,1,0.31979817646997244,0.38032391127604287,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3466-RITXD,0,0,0,0.35211267605633806,1,1,1,1,0,0,1,0,1,0.7662594604779701,0.2905425289420262,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2680-XKKNJ,0,0,0,0.09859154929577466,1,0,1,1,0,1,0,0,0,0.40825299123826275,0.05611336395876042,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
3058-HJCUY,0,1,1,0.5633802816901409,1,1,0,0,1,1,1,1,1,0.8730333197249002,0.5229765520956471,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2974-GGUXS,1,1,0,0.49295774647887325,1,1,0,1,0,0,1,0,1,0.7615488490406055,0.40925346780589267,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
7994-XIRTR,1,0,0,0.7464788732394366,1,0,0,0,1,1,0,1,0,0.482052570423641,0.4376842388783313,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3259-FDWOY,0,1,1,0.9859154929577465,1,1,0,1,1,0,1,1,1,0.9086246061405437,0.9606607909739783,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
2101-RANCD,0,0,0,0.7605633802816901,1,1,0,0,0,0,0,0,1,0.5642265699421117,0.5143725029553038,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
7921-BEPCI,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0.42447843063362956,0.5294607630419927,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0807-ZABDG,0,0,1,0.02816901408450704,1,0,1,0,0,1,0,0,1,0.37580211244752904,0.016834009187628125,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
8510-TMWYB,0,1,1,0.7464788732394366,1,1,0,1,1,0,0,0,1,0.42500183190444785,0.4023951677664886,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
3258-ZKPAI,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1.0000000000000002,1.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1
1428-IEDPR,0,0,0,0.7183098591549296,1,1,1,0,1,1,1,1,1,0.9431690900145505,0.7122656331831989,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
5298-GSTLM,1,0,0,0.8309859154929577,1,1,1,0,0,0,1,1,1,0.8604716892252616,0.7677555153201953,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
4450-YOOHP,0,0,0,0.5352112676056339,0,0,0,0,1,0,1,1,1,0.32921939934470157,0.23517734316938255,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
6728-CZFEI,0,0,0,0.19718309859154928,1,0,0,0,0,0,1,0,0,0.38679353913471304,0.11372308428975444,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5748-RNCJT,0,0,0,0.9577464788732395,1,1,0,0,1,1,1,1,1,0.9138586188487267,0.913899654341678,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
3653-NCRDJ,0,1,1,0.5915492957746479,1,0,0,0,0,0,0,0,1,0.0,0.0943951478150703,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6121-TNHBO,1,0,0,0.8732394366197184,1,1,1,1,1,1,1,0,0,0.6678600215641324,0.651413807379032,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
5119-NZPTV,1,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5328224936930146,0.015212956451041712,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6519-ZHPXP,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.9327010645981849,0.9551741509424551,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
7739-LAXOG,0,1,1,0.4366197183098592,1,1,0,0,1,0,0,1,1,0.7521276261658764,0.36598382937547075,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
3472-QPRCH,0,1,1,0.5492957746478874,1,1,0,0,0,0,0,0,0,0.06333155376901259,0.12307531161621452,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8224-UAXBZ,0,1,0,0.8028169014084507,0,0,1,1,0,0,1,0,1,0.2737388646379634,0.31435953453341114,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
9610-WCESF,0,0,0,0.9295774647887325,0,0,1,0,0,1,1,0,0,0.25856022778423304,0.38381540947792125,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
9776-CLUJA,1,1,0,0.7042253521126761,1,1,1,0,0,0,0,0,1,0.6102858817741209,0.4723498281684099,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2486-WYVVE,0,1,0,0.4225352112676057,1,1,0,0,1,1,1,1,1,0.6291283275235792,0.3073765381296543,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
3865-ZYKAD,1,1,0,0.9577464788732395,1,1,1,1,0,0,0,0,1,0.6877492698552273,0.7189992368582501,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1422-DGUBX,0,1,0,0.4366197183098592,1,1,0,0,0,1,0,0,1,0.628604926252761,0.32421054731728244,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2999-AANRQ,0,0,0,0.28169014084507044,1,0,1,1,0,1,1,0,0,0.5427671178385621,0.18766802835096538,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8668-KNZTI,0,0,0,0.7183098591549296,1,0,1,0,1,0,0,0,0,0.3616702781354353,0.3455336256216114,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0480-KYJVA,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.05286352835264688,0.22008908308269365,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6034-ZRYCV,0,1,0,1.0,0,0,0,1,1,0,1,1,1,0.3663808895727999,0.48856035553427407,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9746-YKGXB,0,1,1,0.7183098591549296,0,0,1,0,1,0,0,1,0,0.2622240366799611,0.28143969434427174,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3926-YZVVX,0,0,0,0.5633802816901409,1,0,0,0,0,1,0,0,0,0.3229385840948822,0.2506396923491299,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
6000-UKLWI,0,0,0,0.5633802816901409,1,0,0,0,0,0,0,0,0,0.00994462414554742,0.09763725328824313,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2079-FBMZK,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,1,0.5239246720891039,0.04975384937676757,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6332-FBZRI,0,1,1,0.9295774647887325,1,1,1,1,1,1,0,0,1,0.5249714746307403,0.5778429524108795,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2096-XOTMO,0,1,1,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.0015702038124548734,0.03192226927431704,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3266-FTKHB,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.0,0.0404016220503075,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
8221-EQDGL,0,1,0,0.47887323943661975,1,0,1,1,1,0,0,0,0,0.4375634624040867,0.26323402514876276,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2346-LOCWC,0,1,1,0.8028169014084507,1,0,0,0,0,0,0,0,0,0.01360843304127543,0.14614413902148268,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6608-QQLVK,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.3276491955322468,0.0038655872949368286,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0298-XACET,0,1,1,0.7183098591549296,0,0,0,1,1,1,1,0,0,0.32450878790733706,0.31610528363435036,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
7560-QJAVJ,0,0,0,0.971830985915493,1,0,1,0,1,1,1,1,0,0.6322687351484889,0.6945587494451011,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
2995-YWTCD,0,1,1,0.25352112676056343,1,1,0,0,0,0,0,0,1,0.05966774487328455,0.055863971230054814,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3551-HUAZH,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5778350029833873,0.006858300039404051,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
9137-UIYPG,0,1,1,0.47887323943661975,1,0,1,0,1,1,1,1,1,0.918045829015273,0.46599031358641707,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2809-ZMYOQ,0,0,0,0.4366197183098592,1,1,0,0,1,0,1,1,1,0.8599482879544432,0.4133684478295351,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5084-OOVCJ,0,1,1,0.22535211267605634,1,0,1,0,0,1,0,0,1,0.3784191188016205,0.11235142428187364,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
0254-WWRKD,0,1,1,0.9295774647887325,1,0,0,1,0,0,0,0,0,0.328172596803065,0.4254639951717568,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
